schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-07-19,SELL,552.143773,188,103.803029,51.927478,108929.241026,-880.180472
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-08-15,BUY,549.774750,190,104.457202,52.202500,108772.581323,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-09-05,SELL,550.614570,190,104.616768,52.334551,108879.732787,-49.508239
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-09-16,BUY,562.020860,184,103.411838,51.680079,108724.640869,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-10-04,SELL,572.063801,184,105.259739,52.656198,110518.962237,1639.229450
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-10-11,BUY,576.338013,182,104.893518,52.420549,110361.648170,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-10-24,SELL,579.689990,182,105.503578,52.778178,110918.625080,399.662843
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-11-08,BUY,596.468068,176,104.978380,52.462958,110761.183742,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-11-19,SELL,584.417667,176,102.857509,51.454482,108589.918625,-2328.706455
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-11-26,BUY,599.099388,172,103.045095,51.496799,108435.376732,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,3,2024-12-11,SELL,605.477139,172,104.142068,52.097083,109479.704720,889.786095
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-01-21,BUY,600.970318,174,104.568835,52.258289,109322.877596,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-02-24,SELL,601.719010,174,104.699108,52.375742,109400.709119,-78.995601
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-03-24,BUY,571.085388,184,105.079711,52.513599,109243.115809,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-04-04,SELL,523.408148,184,96.307099,48.177638,100426.710172,-8973.998946
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-04-16,BUY,531.945833,177,94.154412,47.053679,100285.502081,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-04-22,SELL,519.879945,177,92.018750,46.032391,98104.874828,-2321.835344
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-04-23,BUY,540.700208,176,95.163237,47.557839,97962.153752,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-05-29,SELL,592.763468,176,104.326370,52.189280,107068.518962,8963.644133
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-06-11,BUY,604.492097,168,101.554672,50.751960,106916.212329,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-06-12,SELL,599.710005,168,100.751281,50.400841,106062.821438,-1005.697524
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-06-30,BUY,617.688695,163,100.683257,50.316470,105911.821710,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,4,2025-07-01,SELL,617.341199,163,100.626616,50.338477,105804.869802,-257.951637
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-01-12,BUY,122.621278,770,94.418384,47.185599,99858.396017,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-03-06,SELL,198.440723,770,152.799357,76.437897,158133.755473,58133.755473
