schema_version,ticker,strategy,parameter_set,start_date,end_date,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
2,BTC-USD,MA_Cross,short=10;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10.755995,1.066875,9.689120,1.005962,1.153841,-0.393087,0.833634,197.728891,29659.610034,26,0.461538,2.711049
2,BTC-USD,MA_Cross,short=10;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.497708,1.066875,0.430833,0.569136,0.549735,-0.324186,0.342472,21.780758,3267.152023,16,0.625000,6.140685
2,BTC-USD,MA_Cross,short=10;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.857116,1.066875,-0.209759,0.427143,0.420326,-0.337474,0.218664,21.017997,3152.721741,20,0.400000,2.588704
2,BTC-USD,MA_Cross,short=20;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.661932,1.066875,4.595057,0.833578,0.912145,-0.562791,0.433080,178.480664,26772.247781,46,0.434783,2.241452
2,BTC-USD,MA_Cross,short=20;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.036651,1.066875,6.969776,0.927018,1.059292,-0.417582,0.689970,117.067972,17560.401124,22,0.545455,3.072450
2,BTC-USD,MA_Cross,short=20;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.476175,1.066875,0.409300,0.589590,0.595024,-0.266691,0.412157,17.761532,2664.267372,14,0.571429,9.011208
2,BTC-USD,MA_Cross,short=20;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.861371,1.066875,-0.205504,0.446299,0.454666,-0.290886,0.254657,10.234284,1535.164592,12,0.666667,7.786056
2,BTC-USD,MA_Cross,short=30;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.691707,1.066875,7.624832,0.947961,1.061774,-0.515057,0.579604,266.209072,39931.588091,48,0.583333,2.815624
2,BTC-USD,MA_Cross,short=30;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.058078,1.066875,7.991203,0.966237,1.095390,-0.466284,0.652141,119.325324,17899.029464,20,0.600000,3.736228
2,BTC-USD,MA_Cross,short=30;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.120757,1.066875,0.053883,0.511231,0.498600,-0.254202,0.355285,10.758956,1613.871876,10,0.800000,215.400340
2,BTC-USD,MA_Cross,short=30;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.910231,1.066875,-0.156644,0.466509,0.477344,-0.279008,0.276988,9.418350,1412.775683,10,0.800000,16.714709
